event_id,user_id,session_id,event_type,timestamp,page_url,product_id,search_query,device_type,browser,ip_address,properties
9b594ba1-0fb3-4b97-ba03-18d86c299a17,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,product_view,2025-06-28 14:20:42.606729,/product/b1e34720-637d-4a69-bdd7-c194533c72a3,b1e34720-637d-4a69-bdd7-c194533c72a3,,desktop,edge,72.166.251.95,{}
511d1957-0c96-4fc4-826d-9beeed23f1b9,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,product_view,2025-06-28 14:41:42.606729,/product/5933da6a-b042-41cc-9d47-64b5b1135906,5933da6a-b042-41cc-9d47-64b5b1135906,,tablet,safari,86.46.228.107,{}
e115676e-0d3d-4fa7-a587-96f7049af6df,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,page_view,2025-06-28 14:22:42.606729,/contact,,,tablet,chrome,40.106.198.68,{}
2b830109-b48d-4d90-b36f-099f80dd37bd,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,product_view,2025-06-28 14:34:42.606729,/product/3a0275c7-8c9d-4549-990d-b014f70989fd,3a0275c7-8c9d-4549-990d-b014f70989fd,,mobile,firefox,182.7.51.127,{}
c4d2c600-faf8-43a3-97c7-a009f6b48acf,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,product_view,2025-06-28 14:45:42.606729,/product/cce386ae-c28f-4012-a834-d810c2178206,cce386ae-c28f-4012-a834-d810c2178206,,mobile,safari,195.74.252.170,{}
345e0b48-0080-4ec5-861f-0fdd9e922d2f,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,page_view,2025-06-28 14:30:42.606729,/about,,,tablet,safari,191.102.252.62,{}
7b721d89-55b7-4a6d-a183-59017ae3c8b8,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,product_view,2025-06-28 14:29:42.606729,/product/2ccd5462-06e0-42da-b6cf-50dd5223294a,2ccd5462-06e0-42da-b6cf-50dd5223294a,,mobile,firefox,77.108.219.219,{}
7388716b-b5cc-4275-9aa9-233e03196dbc,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,product_view,2025-06-28 14:34:42.606729,/product/2ccd5462-06e0-42da-b6cf-50dd5223294a,2ccd5462-06e0-42da-b6cf-50dd5223294a,,desktop,safari,147.129.156.116,{}
9acef124-0c20-46b7-8ad1-582e6fd408b8,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,add_to_cart,2025-06-28 14:36:42.606729,/product/cce386ae-c28f-4012-a834-d810c2178206,cce386ae-c28f-4012-a834-d810c2178206,,mobile,edge,48.247.17.78,{}
6c72be23-9555-4ce8-b0b9-684756c8e46f,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,checkout_start,2025-06-28 14:21:42.606729,,,,mobile,firefox,200.14.217.24,{}
e4e5500a-7310-42c9-9cce-3c929ce29e7b,95e53944-0dbe-4228-a8e2-c4e1b3852be9,4d39a4d6-8697-43f2-a1a1-140ac8969008,page_view,2025-06-28 14:27:42.606729,/contact,,,tablet,chrome,110.238.227.85,{}
d16b03b3-875a-41d8-8ec7-f45ccb444f5f,06145caa-be50-4534-a56a-bf32edfcd9ed,4c2916f1-0349-43fa-b406-026b482fed07,login,2025-06-28 07:09:42.606729,,,,tablet,edge,126.189.243.206,{}
900d630a-8287-427f-b1cf-eae7bd115c55,06145caa-be50-4534-a56a-bf32edfcd9ed,4c2916f1-0349-43fa-b406-026b482fed07,search,2025-06-28 07:19:42.606729,,,shirt,mobile,edge,197.70.77.106,{'results_count': 39}
e83ea3ac-af1e-41f0-a329-48725663aede,06145caa-be50-4534-a56a-bf32edfcd9ed,4c2916f1-0349-43fa-b406-026b482fed07,page_view,2025-06-28 07:21:42.606729,/products,,,desktop,edge,174.149.111.73,{}
fea7b045-55a3-4cac-bfb0-a27b4b90ea35,06145caa-be50-4534-a56a-bf32edfcd9ed,4c2916f1-0349-43fa-b406-026b482fed07,page_view,2025-06-28 07:09:42.606729,/products,,,desktop,edge,106.72.91.200,{}
99fce553-e3a2-49cf-8502-0a7b21fd78ee,06145caa-be50-4534-a56a-bf32edfcd9ed,4c2916f1-0349-43fa-b406-026b482fed07,page_view,2025-06-28 07:11:42.606729,/home,,,desktop,safari,107.113.141.89,{}
1646ec77-9cc0-480d-b425-c8f83e046d6e,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,page_view,2025-06-28 16:54:42.606729,/contact,,,mobile,firefox,89.161.102.169,{}
0abb3a60-15f3-43e1-8760-b6155aa46195,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:57:42.606729,/product/16cf2f52-b988-4a65-ae7b-085d0a6143be,16cf2f52-b988-4a65-ae7b-085d0a6143be,,tablet,edge,128.234.8.6,{}
148c99ab-920d-41b1-bf36-9009e62d32ec,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,add_to_cart,2025-06-28 16:54:42.606729,/product/f6c25727-42bd-46ef-9393-add082368e08,f6c25727-42bd-46ef-9393-add082368e08,,desktop,firefox,45.87.225.111,{}
bd8cd3b2-5455-4a10-9dfa-37805c70b3d6,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:52:42.606729,/product/319b21fe-cf53-406a-b2bf-85e46045d68f,319b21fe-cf53-406a-b2bf-85e46045d68f,,desktop,safari,6.92.86.132,{}
aa38252d-c878-4682-894b-1f5dee0b89e7,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:57:42.606729,/product/546d780a-c9cd-48ae-b5d2-8f12f84f2de0,546d780a-c9cd-48ae-b5d2-8f12f84f2de0,,desktop,safari,7.42.174.56,{}
7aa04101-2df2-4e78-827a-de85defafc0a,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:52:42.606729,/product/f6c25727-42bd-46ef-9393-add082368e08,f6c25727-42bd-46ef-9393-add082368e08,,desktop,safari,72.35.249.194,{}
02817b16-37cd-4d37-b6e8-5f65e3ba3bae,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,add_to_cart,2025-06-28 16:56:42.606729,/product/e6aa32b8-2ccf-495a-bcde-fe26579de4ef,e6aa32b8-2ccf-495a-bcde-fe26579de4ef,,desktop,chrome,33.172.49.84,{}
ebfa1e19-b7c7-4d77-9fcd-a8672bdb959d,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,checkout_start,2025-06-28 16:57:42.606729,,,,desktop,edge,140.172.21.207,{}
ce881132-2acf-4cf5-acc2-fdd059f1be57,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,purchase,2025-06-28 16:53:42.606729,,,,mobile,edge,126.77.18.141,{'amount': 415.14}
2c4dc277-2b39-4f23-b2a2-ea30ac84a51c,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:54:42.606729,/product/1ed28d3a-decd-4998-99a1-75acbf4c8a82,1ed28d3a-decd-4998-99a1-75acbf4c8a82,,mobile,firefox,101.106.10.19,{}
70e0a274-f029-43c8-a797-7fbca77abff8,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:53:42.606729,/product/9606e1b8-381b-4ca0-976c-86ff5b55b477,9606e1b8-381b-4ca0-976c-86ff5b55b477,,desktop,safari,49.116.111.53,{}
4891eb0d-19e3-4fdc-abcd-51e76738f665,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,page_view,2025-06-28 16:51:42.606729,/home,,,tablet,chrome,172.121.164.151,{}
f2fb0e62-55d1-47b0-bffe-c58a9a4d6430,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,page_view,2025-06-28 16:51:42.606729,/home,,,desktop,safari,150.56.177.8,{}
c14e0bdc-e90d-44c2-bf8f-aff482b55f69,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,product_view,2025-06-28 16:51:42.606729,/product/7a977a31-cd99-4df1-834a-c92aa745d07a,7a977a31-cd99-4df1-834a-c92aa745d07a,,desktop,firefox,183.217.126.177,{}
29647df9-a804-4742-9690-0006227efbae,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,page_view,2025-06-28 16:53:42.606729,/products,,,tablet,chrome,124.166.238.246,{}
8cac2ca6-daa1-4b6a-bbc8-e71f20f36bbb,06145caa-be50-4534-a56a-bf32edfcd9ed,b9eb3bd7-2ee1-42ba-a2b1-e50c2be90303,logout,2025-06-28 16:54:42.606729,,,,mobile,chrome,68.237.77.133,{}
eb799ae5-50c0-4c1b-a895-afce8e40a8cd,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,page_view,2025-06-29 12:44:42.606729,/home,,,mobile,edge,67.30.16.170,{}
011ee203-d0d4-4bd7-a295-d882ebba921b,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,product_view,2025-06-29 12:54:42.606729,/product/d57516d8-fdd3-4bce-80f8-c1d040b7ce95,d57516d8-fdd3-4bce-80f8-c1d040b7ce95,,desktop,chrome,168.81.61.120,{}
5fb96a1b-3825-4d01-abcb-99eea1753083,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,add_to_cart,2025-06-29 13:03:42.606729,/product/b1e34720-637d-4a69-bdd7-c194533c72a3,b1e34720-637d-4a69-bdd7-c194533c72a3,,desktop,edge,68.50.23.148,{}
98e1810d-29d9-4ccc-b9ce-55e58ca0c047,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,product_view,2025-06-29 13:02:42.606729,/product/61eb368a-83fb-4b48-a096-3f8efa3fcb31,61eb368a-83fb-4b48-a096-3f8efa3fcb31,,tablet,safari,43.80.67.221,{}
a5e2e598-0b14-42e5-a281-4ca89b8108ca,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,page_view,2025-06-29 13:01:42.606729,/home,,,desktop,safari,109.186.47.5,{}
20d68702-f539-45dc-bd9a-51d494ba0dbe,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,product_view,2025-06-29 13:06:42.606729,/product/546d780a-c9cd-48ae-b5d2-8f12f84f2de0,546d780a-c9cd-48ae-b5d2-8f12f84f2de0,,tablet,chrome,28.209.155.182,{}
7cd738f1-8975-4f22-9aa7-573afcee7292,9b481a45-2822-489a-b0fa-3594e6a3d382,768d4a9b-4ace-4ec3-b604-e5712876f396,logout,2025-06-29 12:47:42.606729,,,,mobile,chrome,88.155.11.9,{}
fea3fdea-515d-4dd8-9f2b-d77410f29841,9b481a45-2822-489a-b0fa-3594e6a3d382,c53a615d-d34c-47fa-9959-e833663dcb79,page_view,2025-06-29 03:06:42.606729,/products,,,mobile,edge,166.33.37.91,{}
75b7bad4-5405-4d31-b4c0-eef7c9e51bd1,9b481a45-2822-489a-b0fa-3594e6a3d382,c53a615d-d34c-47fa-9959-e833663dcb79,product_view,2025-06-29 02:57:42.606729,/product/3a0275c7-8c9d-4549-990d-b014f70989fd,3a0275c7-8c9d-4549-990d-b014f70989fd,,mobile,edge,44.13.209.164,{}
11dc891f-0b0c-4e4a-88ee-8bda6b3a22db,9b481a45-2822-489a-b0fa-3594e6a3d382,c53a615d-d34c-47fa-9959-e833663dcb79,page_view,2025-06-29 02:56:42.606729,/about,,,mobile,edge,142.58.224.9,{}
4144fcfa-3148-45ed-8d34-d513e9598cb0,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,login,2025-06-29 15:26:42.606729,,,,mobile,firefox,136.235.253.185,{}
496296cf-c9f8-420d-b7f6-c3356cf9a06e,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,page_view,2025-06-29 15:30:42.606729,/home,,,tablet,safari,41.28.9.210,{}
99f07523-8fc2-4e2c-b557-fa73138af7d3,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,product_view,2025-06-29 15:37:42.606729,/product/d36230a3-c22e-409a-a28e-ca81c9c494e8,d36230a3-c22e-409a-a28e-ca81c9c494e8,,desktop,firefox,198.203.249.119,{}
cf63775c-dfbc-4b5c-ae7f-e10d7cf2fde3,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,add_to_cart,2025-06-29 15:11:42.606729,/product/5933da6a-b042-41cc-9d47-64b5b1135906,5933da6a-b042-41cc-9d47-64b5b1135906,,tablet,edge,142.216.144.103,{}
9fcc0e42-6448-4b73-924d-0c632c2a6ae1,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,checkout_start,2025-06-29 15:28:42.606729,,,,desktop,chrome,52.199.236.247,{}
274c5cce-b3d7-48ac-b5f2-95eb0a52cbd3,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,purchase,2025-06-29 15:35:42.606729,,,,mobile,edge,32.10.105.188,{'amount': 379.63}
b38ade62-4227-4e96-af24-d4452eea1ff8,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,product_view,2025-06-29 15:24:42.606729,/product/fa0ee612-b1a2-4f56-8cf3-2115e7c2ff4f,fa0ee612-b1a2-4f56-8cf3-2115e7c2ff4f,,tablet,edge,46.105.226.228,{}
934e4f9a-010a-4fe5-9ce0-86d9774a31e1,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,page_view,2025-06-29 15:30:42.606729,/contact,,,desktop,safari,61.136.37.214,{}
2b27098a-b861-4c29-b7ec-20bcb9206348,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,product_view,2025-06-29 15:31:42.606729,/product/2ff7f695-9f23-4141-b83c-8abb95131043,2ff7f695-9f23-4141-b83c-8abb95131043,,tablet,firefox,79.129.220.104,{}
e2aa5df7-527b-41f6-aeef-970142cbeddc,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,page_view,2025-06-29 15:37:42.606729,/about,,,desktop,edge,125.182.54.36,{}
89b7a5a2-ef08-4004-a9c7-2a6a2aef1c23,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,product_view,2025-06-29 15:23:42.606729,/product/690306c8-35da-440e-af00-4394005fdc87,690306c8-35da-440e-af00-4394005fdc87,,desktop,edge,204.86.20.11,{}
125f7566-1135-42ae-9d3b-b0b917b061a3,9b481a45-2822-489a-b0fa-3594e6a3d382,de42f9b8-03ac-46dd-8acf-187c1f15037a,logout,2025-06-29 15:14:42.606729,,,,tablet,firefox,118.88.252.213,{}
47968fba-ee3a-4e10-ba66-961e61a49010,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,page_view,2025-06-29 11:05:42.606729,/about,,,mobile,chrome,51.202.252.223,{}
30d54475-8749-402f-a4cf-39f04193bc3a,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,page_view,2025-06-29 11:00:42.606729,/contact,,,tablet,firefox,159.3.236.232,{}
04a9f2d7-24c9-4682-87f3-1894224fce79,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,product_view,2025-06-29 10:54:42.606729,/product/aad76b2a-adfa-4242-af9f-f8612384dc96,aad76b2a-adfa-4242-af9f-f8612384dc96,,desktop,edge,38.214.89.144,{}
af65633e-2254-4a55-b6b8-233aff526148,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,add_to_cart,2025-06-29 11:03:42.606729,/product/cce386ae-c28f-4012-a834-d810c2178206,cce386ae-c28f-4012-a834-d810c2178206,,mobile,chrome,106.212.112.184,{}
15036092-4805-4700-a4c0-c0a183842344,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,remove_from_cart,2025-06-29 10:57:42.606729,,,,mobile,safari,141.74.205.71,{}
28c8b298-df69-4a9d-a9a5-45b6d26b1833,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,product_view,2025-06-29 11:05:42.606729,/product/690306c8-35da-440e-af00-4394005fdc87,690306c8-35da-440e-af00-4394005fdc87,,mobile,safari,7.79.232.103,{}
2f0830bb-a6f5-40d4-a5c9-9fb522cdbbc4,4339e03e-cb98-4086-9aec-161acedf662e,904cf9b7-a98d-412f-b73f-536a7211bae9,page_view,2025-06-29 11:08:42.606729,/products,,,mobile,safari,109.72.248.21,{}
6b38fdca-1515-4fb0-9956-45623864cc88,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,login,2025-06-29 07:08:42.606729,,,,mobile,chrome,70.238.73.30,{}
9c21bdd0-a286-45db-9cbd-d86dd30af6e5,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,search,2025-06-29 07:10:42.606729,,,headphones,mobile,chrome,159.85.23.87,{'results_count': 72}
a6676e79-8e5f-4b3c-95fe-c2f70e84036a,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,product_view,2025-06-29 07:06:42.606729,/product/ec7afc5f-8d3f-4add-af53-755103ab051c,ec7afc5f-8d3f-4add-af53-755103ab051c,,tablet,firefox,42.176.0.232,{}
19d0a0bc-1cd6-4e26-bda1-350fea87aadb,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,add_to_cart,2025-06-29 07:10:42.606729,/product/2ccd5462-06e0-42da-b6cf-50dd5223294a,2ccd5462-06e0-42da-b6cf-50dd5223294a,,mobile,edge,108.230.46.54,{}
e4e947b9-b5df-4d93-a684-ec7c55f12c4e,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,remove_from_cart,2025-06-29 07:13:42.606729,,,,mobile,chrome,186.80.0.89,{}
60741a22-b058-4866-b20c-d7252d0737bb,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,page_view,2025-06-29 07:13:42.606729,/products,,,tablet,safari,212.36.105.231,{}
820d9cf0-022b-4616-b2ef-c81b158fea95,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,product_view,2025-06-29 07:08:42.606729,/product/aad76b2a-adfa-4242-af9f-f8612384dc96,aad76b2a-adfa-4242-af9f-f8612384dc96,,mobile,safari,169.83.200.7,{}
4d66854d-18e4-4279-a1cb-228729ccab81,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,product_view,2025-06-29 07:06:42.606729,/product/c708e485-dfe3-42f5-b615-267b7c72b81b,c708e485-dfe3-42f5-b615-267b7c72b81b,,mobile,safari,148.244.47.74,{}
76870fd7-6ba1-4d83-9975-4e41f7c8c831,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,product_view,2025-06-29 07:09:42.606729,/product/6a7a189d-5e4d-4c71-9c3e-7097fb7b3e9a,6a7a189d-5e4d-4c71-9c3e-7097fb7b3e9a,,desktop,firefox,181.251.158.188,{}
6766a3ca-7763-4297-8195-6acea6d892e5,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,product_view,2025-06-29 07:12:42.606729,/product/9d1e3f1b-66b0-4c0e-aa90-a4282be7029d,9d1e3f1b-66b0-4c0e-aa90-a4282be7029d,,tablet,safari,198.21.99.182,{}
a38e74f3-3883-4b22-9520-ca2b358b9a11,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,add_to_cart,2025-06-29 07:15:42.606729,/product/0a449183-52b9-40f9-a811-2abb4bd93be3,0a449183-52b9-40f9-a811-2abb4bd93be3,,tablet,edge,57.248.102.223,{}
a90a486e-e646-4c9d-bc2a-8c31f04193df,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,product_view,2025-06-29 07:10:42.606729,/product/546d780a-c9cd-48ae-b5d2-8f12f84f2de0,546d780a-c9cd-48ae-b5d2-8f12f84f2de0,,tablet,edge,97.161.57.160,{}
1d539f25-69c2-44ca-9529-2d4cd97a7da8,dd48b32a-3abc-4744-8aa4-f4c74d43df72,d5c21f75-b0c4-49aa-af1f-202eb7cd00b6,logout,2025-06-29 07:10:42.606729,,,,tablet,safari,90.216.128.138,{}
b7ad8735-63ab-4054-a833-f856322f4766,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,page_view,2025-06-29 11:23:42.606729,/home,,,mobile,chrome,68.229.169.24,{}
6e2a886e-e472-4a37-8bb2-ef6f9d50a792,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:08:42.606729,/product/aad76b2a-adfa-4242-af9f-f8612384dc96,aad76b2a-adfa-4242-af9f-f8612384dc96,,mobile,chrome,141.67.219.156,{}
2c6f1781-ef20-40d5-a4d5-849a0a847b61,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:10:42.606729,/product/e65e19a3-5c50-4818-80d1-cb19ad49abcb,e65e19a3-5c50-4818-80d1-cb19ad49abcb,,desktop,safari,146.245.255.122,{}
54a358ff-1de8-4b7d-a639-5449fda23afd,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,page_view,2025-06-29 11:09:42.606729,/products,,,tablet,edge,193.46.251.74,{}
47041add-e589-4fe1-a28a-b0d0240c1b3f,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 10:57:42.606729,/product/e65e19a3-5c50-4818-80d1-cb19ad49abcb,e65e19a3-5c50-4818-80d1-cb19ad49abcb,,mobile,firefox,110.155.220.88,{}
3fa89e60-321c-4d51-bfe5-8d5ed3ac39d0,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,page_view,2025-06-29 11:13:42.606729,/contact,,,mobile,safari,166.202.106.192,{}
7bec1204-99c0-4ca4-8998-0bc86c0e19b8,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:04:42.606729,/product/db50c061-a0e6-474f-8912-207db50e005e,db50c061-a0e6-474f-8912-207db50e005e,,tablet,firefox,101.221.128.117,{}
50ebba41-dbb6-4fcb-95e5-48084830c1fc,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,add_to_cart,2025-06-29 11:10:42.606729,/product/52739ccd-f331-4b70-ab84-02534e49c9d1,52739ccd-f331-4b70-ab84-02534e49c9d1,,desktop,edge,25.235.121.66,{}
e5fc0d56-c438-4f50-a822-9c298539d29c,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:07:42.606729,/product/e6aa32b8-2ccf-495a-bcde-fe26579de4ef,e6aa32b8-2ccf-495a-bcde-fe26579de4ef,,desktop,firefox,53.245.52.172,{}
edea632e-2720-42cf-8cb0-3f8178b664ab,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:23:42.606729,/product/3a0275c7-8c9d-4549-990d-b014f70989fd,3a0275c7-8c9d-4549-990d-b014f70989fd,,tablet,safari,129.99.184.185,{}
515bc6bf-a6e9-41a4-837e-4f470d1ec496,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:09:42.606729,/product/a345298a-cc64-4b4e-a635-ceeab3042429,a345298a-cc64-4b4e-a635-ceeab3042429,,tablet,chrome,99.116.152.142,{}
2629bb85-5fd5-4e6b-bf37-530dd985b9df,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,page_view,2025-06-29 11:18:42.606729,/products,,,desktop,chrome,102.161.93.198,{}
d9797265-fff9-467f-84df-3f0417f35009,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,product_view,2025-06-29 11:15:42.606729,/product/f6c25727-42bd-46ef-9393-add082368e08,f6c25727-42bd-46ef-9393-add082368e08,,mobile,firefox,36.81.160.62,{}
2adf6ca8-fcbb-48a8-a5d6-a48f938604bd,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,page_view,2025-06-29 11:16:42.606729,/products,,,mobile,edge,213.121.37.247,{}
4f4549d8-2f84-4750-9991-0d3f85dbaaa5,dd48b32a-3abc-4744-8aa4-f4c74d43df72,83a33b1f-2e2b-4a6b-8f4b-943f5ed94f03,logout,2025-06-29 11:25:42.606729,,,,desktop,firefox,41.224.53.252,{}
dfa52191-792a-4e70-9dc4-2541f274455b,592f1ad1-1a05-4483-b9d7-8c9381a4f05b,057f92fe-a5bc-411e-af07-5a87e0ebd042,page_view,2025-06-29 03:41:42.606729,/contact,,,desktop,edge,122.229.33.32,{}
e0be9e9f-7e01-42f2-b721-9f3468161310,592f1ad1-1a05-4483-b9d7-8c9381a4f05b,057f92fe-a5bc-411e-af07-5a87e0ebd042,page_view,2025-06-29 03:40:42.606729,/contact,,,mobile,firefox,129.84.44.197,{}
